twitter_id,author_id,hashtag,frequency,full_name,state,region,party
5558312,5558312,Iran,2,John Boozman,AR,south,Republican
5558312,5558312,NationalFarmersDay,2,John Boozman,AR,south,Republican
5558312,5558312,TakeBackDay,2,John Boozman,AR,south,Republican
5558312,5558312,ThankAFarmer,2,John Boozman,AR,south,Republican
5558312,5558312,ThinBlueLine,2,John Boozman,AR,south,Republican
5558312,5558312,veterans,2,John Boozman,AR,south,Republican
600463589,600463589,MilitaryMonday,2,Mike Crapo,ID,north,Republican
817138492614524928,720353279176081408,BackTheBlue,2,Ted Budd,NC,south,Republican
76456274,76456274,ElectionDay,2,Debbie Stabenow,MI,north,Democrat
811313565760163844,811313565760163844,NativeAmericanHeritageMonth,2,Catherine Cortez Masto,NV,north,Democrat
217543151,81191343,GASenateRunoff,2,Tim Scott,SC,south,Republican
217543151,81191343,OKSen,2,Tim Scott,SC,south,Republican
217543151,81191343,OR05,2,Tim Scott,SC,south,Republican
217543151,81191343,RedWave,2,Tim Scott,SC,south,Republican
217543151,81191343,VOTE,2,Tim Scott,SC,south,Republican
816683274076614656,816683274076614656,Bidenflation,2,John Kennedy,LA,south,Republican
818554054309715969,818554054309715969,DACA,2,Jacky Rosen,NV,north,Democrat
818554054309715969,818554054309715969,DíaDeLosMuertos,2,Jacky Rosen,NV,north,Democrat
818554054309715969,818554054309715969,OnlyForward,2,Jacky Rosen,NV,north,Democrat
818554054309715969,818554054309715969,SmallBusinessSaturday,2,Jacky Rosen,NV,north,Democrat
818554054309715969,818554054309715969,WomanInSTEM,2,Jacky Rosen,NV,north,Democrat
899978622416695297,899978622416695297,HFX2022,2,Kirsten E. Gillibrand,NY,north,Democrat
899978622416695297,899978622416695297,RespectforMarriageAct,2,Kirsten E. Gillibrand,NY,north,Democrat
92186819,92186819,Roe,2,Mazie K. Hirono,HI,north,Democrat
92186819,92186819,VAWA,2,Mazie K. Hirono,HI,north,Democrat
946549322,946549322,BreastCancerAwarenessMonth,2,Margaret Wood Hassan,NH,north,Democrat
946549322,946549322,USMNT,2,Margaret Wood Hassan,NH,north,Democrat
970207298,970207298,CancelStudentDebt,2,Elizabeth Warren,MA,north,Democrat
983348251972816896,983348251972816896,HurricaneIan,2,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,VeteransDay,2,Cindy Hyde-Smith,MS,south,Republican
983348251972816896,983348251972816896,bidenflation,2,Cindy Hyde-Smith,MS,south,Republican
1017500185356853248,1017500185356853248,A4Revolution,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,Artemis,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,Atchafalaya,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,Bidenflation,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,BreastCancerAwarenessMonth,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,BudLightCelly,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,CRT,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,China,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,ChinaProtests,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,DyslexiaAwarenessMonth,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,DyslexicThinking,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,Haiti,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,HurricaneIan,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,HurricaneIda,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,Infrastructure,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,LARvsNO,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,LVvsNO,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,LungCancerAwarenessMonth,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,MondayNightFootball,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,NOLABuilt,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,ProBowlVote,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,SAINTS,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,SEAvsNO,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,TornadoWatch,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,WhitePaperRevolution,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,WhoDat,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,WhoDatNation,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,YomKippur,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,bicameral,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,bipartisan,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,education,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,environment,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,jobs,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,lagov,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,lalege,1,Bill Cassidy,LA,south,Republican
1017500185356853248,1017500185356853248,mentalhealth,1,Bill Cassidy,LA,south,Republican
278124059,102477372,CTgov,1,Richard Blumenthal,CT,north,Democrat
278124059,102477372,IBEW,1,Richard Blumenthal,CT,north,Democrat
278124059,102477372,RoevWade,1,Richard Blumenthal,CT,north,Democrat
1048784496,1048784496,ArtemisI,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,BreastCancerAwarenessMonth,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,Dumb,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,Every1KnowsSome1,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,FirstRespondersDay,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,GodIsGood,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,NationalAdoptionDay,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,QuoteOfTheWeek,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,SemperFidelis,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,ShopSmall,1,Kevin Cramer,ND,north,Republican
1048784496,1048784496,gmarchatimatova,1,Kevin Cramer,ND,north,Republican
1058520120,1058520120,ElectionDay,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,HomeIsHere,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,IndigenousPeoplesDay,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,MilitaryFamilyAppreciationMonth,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,ShopSmall,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,SpiritDay,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,TransDayofRemembrance,1,Tammy Duckworth,IL,north,Democrat
1058520120,1058520120,WorldAIDSDay,1,Tammy Duckworth,IL,north,Democrat
1060370282,1060370282,Bidenflation,1,Markwayne Mullin,OK,south,Republican
1060370282,1060370282,FlipTheSwitch,1,Markwayne Mullin,OK,south,Republican
1060370282,1060370282,SmallBusinessSaturday,1,Markwayne Mullin,OK,south,Republican
10615232,10615232,BackTheBlue,1,Chuck Grassley,IA,north,Republican
10615232,10615232,backtheblue,1,Chuck Grassley,IA,north,Republican
10615232,10615232,soybeanwatch,1,Chuck Grassley,IA,north,Republican
382791093,106733567,NationalCatDay,1,John Hoeven,ND,north,Republican
382791093,106733567,ThankyouNorthDakota,1,John Hoeven,ND,north,Republican
382791093,106733567,USNavy,1,John Hoeven,ND,north,Republican
382791093,106733567,VeteransDay2022,1,John Hoeven,ND,north,Republican
382791093,106733567,happybirthdaynavy,1,John Hoeven,ND,north,Republican
1068481578,1068481578,ShopSmall,1,"Angus S. King, Jr.",ME,north,Independent
1068481578,1068481578,VeteransDay,1,"Angus S. King, Jr.",ME,north,Independent
1071402577,1071402577,BoveeFire,1,Deb Fischer,NE,north,Republican
1071402577,1071402577,NebraskaBreakfast,1,Deb Fischer,NE,north,Republican
1071402577,1071402577,RNDF,1,Deb Fischer,NE,north,Republican
1071402577,1071402577,SemperFi,1,Deb Fischer,NE,north,Republican
1071402577,1071402577,ThankAFarmer,1,Deb Fischer,NE,north,Republican
1074480192,1074480192,DARTMission,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,FloridaStrong,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,GoStros,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,HookEm,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,HurricaneIan,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,TexasStrong,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,TwitterFiles,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,USA,1,Ted Cruz,TX,south,Republican
1074480192,1074480192,bitcoin,1,Ted Cruz,TX,south,Republican
1074518754,1074518754,1u,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,BreastCancerAwarenessMonth,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,BuildingBackTogether,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,BuyAmerica,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,CHIPSAct,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,CleanWater50,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,ComingOutDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,DayOfTheDead,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,Diwali,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,DíaDeLosMuertos,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,ElectionDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,GoPackGo,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,IndigenousPeoplesDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,LGBTQ,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,LIHEAP,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,MFGDay22,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,MKETechWeek,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,MilitaryFamilyMonth,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalAdoptionDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalAmericanBeerDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalCheeseCurdDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalDayOfTheDeployed,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalDiabetesMonth,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalFamilyCaregiversMonth,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalFarmersDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalFirstRespondersDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalRuralHealthDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,NationalStopBullyingDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,PasstheRespectForMarriageAct,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,SpiritDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,StrongerThanHate,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,TransgenderDayOfRemembrance,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,TreeOfLife,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,VaxUpAmerica,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,VeteransDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,WDE22,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,WeCanDoThis,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,WorldAIDSDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,WorldTeacherDay,1,Tammy Baldwin,WI,north,Democrat
1074518754,1074518754,YouAreNotAlone,1,Tammy Baldwin,WI,north,Democrat
1078693601356509184,1078693601356509184,VeteransDay,1,Mitt Romney,UT,north,Republican
1080844782,1080844782,AmericanDiabetesMonth,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,DomesticViolenceAwarenessMonth,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,ICYMI,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,ManufacturingDay,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,NationalComingOutDay,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,NationalTacoDay,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,NativeAmericanHeritageMonth,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,RespectforMarriageAct,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,SemperFidelis,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,SmallBusinessSaturday,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,Thanksgiving,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,UnitedNationsDay,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,WhoRunTheWorld,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,WorldMentalHealthDay,1,Kyrsten Sinema,AZ,north,Independent
1080844782,1080844782,YomKippur,1,Kyrsten Sinema,AZ,north,Independent
1080870981877534720,1080870981877534720,92CountyTour,1,Mike Braun,IN,north,Republican
1080870981877534720,1080870981877534720,COVID19,1,Mike Braun,IN,north,Republican
1080870981877534720,1080870981877534720,GOP,1,Mike Braun,IN,north,Republican
1080870981877534720,1080870981877534720,americanredcross,1,Mike Braun,IN,north,Republican
1080960924687704064,1080960924687704064,Fox,1,Josh Hawley,MO,north,Republican
1080960924687704064,1080960924687704064,HonorFlight,1,Josh Hawley,MO,north,Republican
109071031,109071031,Accountability,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,BipartisanInfrastructureLaw,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,BipartisanSaferCommunitiesAct,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,BivalentBooster,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,BrittneyGriner,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,COVID19,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,CleanWaterAct,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,ClimateChange,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,ColoradoSprings,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,ConfirmAmbassadorBagley,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,CyberMonday,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,ERANow,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,EndGunViolence,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,EndPolio,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,EqualityAct,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,EqualizeToEndAIDS,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,HurricaneSandy,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,IndigenousPeoplesDay,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,Kristallnacht,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,LGBTQ,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,LongCovid,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,MarineCorpsbirthday,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,MarylandNeighbors,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,MentalHealthMatters,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,MentalIllnessAwarenessWeek,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,MontgomeryCounty,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,OneWaterPledge,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,RespectforMarriageAct,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,ShopSmall,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,ShopSmallEveryDay,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,SmallBizSatuday,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,SpaceX26,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,SpotifyWrapped,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,StewartRhodes,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,StopTheHate,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,TeamMD,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,TheGreatestGeneration,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,VaccinesWork,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,VaxUpAmerica,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,Venezuela,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,Veterans,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,VeteransDay2022,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,WeCanDoThis,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,WorldAIDSDay,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,WorldAidsDay,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,antisemitism,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,buylocal,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,cityforever,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,genocide,1,Benjamin L. Cardin,MD,south,Democrat
109071031,109071031,mentalhealth,1,Benjamin L. Cardin,MD,south,Democrat
109287731,109287731,AEW2022,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,ARPA,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,AmericanDiabetesMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,BreastCancerAwarenessMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,COVID19,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,CyberMonday,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,DVAM2022,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,DayOfTheGirl,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,DiaDeLosMuertos,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,Diwali2022,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,EEDay2022,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,ENWeek,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,ForestProductsWeek,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,GreatAmericanOutdoorsAct,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,Halloween,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,HeadStartAwareness,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,IndigenousPeoplesDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,InternationalDayforTolerance,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,JPSS2Launch,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,LoveisLove,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,Loveislove,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,MarketplaceOE,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,MentalHealthAwarenessWeek,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NVSBW,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NationalDiabetesAwarenessMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NationalDiabetesMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NationalEntrepreneurshipMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NationalFirstRespondersDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NationalWildlifeRefugeWeek,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,NativeAmericanHeritageMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,PassPWFA,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,PearlHarbor,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,PreventionMonth,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,SCOTUS,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,STEAMDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,SchoolPsychWeek,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,ShopSmall,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,Thanksgiving,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,TransDayOfRemembrance,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,Transatlantic,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,UNDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,VetBiz,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,VeteransDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,WorldAIDSDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,WorldCup2022,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,WorldFreedomDay,1,Jeanne Shaheen,NH,north,Democrat
109287731,109287731,orangetheworld,1,Jeanne Shaheen,NH,north,Democrat
1096059529,1096059529,BoiseState,1,James E. Risch,ID,north,Republican
1096059529,1096059529,EXCLUSIVE,1,James E. Risch,ID,north,Republican
1096059529,1096059529,El,1,James E. Risch,ID,north,Republican
1096059529,1096059529,ForestProductsWeek,1,James E. Risch,ID,north,Republican
1096059529,1096059529,Idaho,1,James E. Risch,ID,north,Republican
1096059529,1096059529,MooseFire,1,James E. Risch,ID,north,Republican
1096059529,1096059529,National4HWeek,1,James E. Risch,ID,north,Republican
1096059529,1096059529,SemperFi,1,James E. Risch,ID,north,Republican
1096059529,1096059529,SmallBusinessSaturday,1,James E. Risch,ID,north,Republican
1096059529,1096059529,StillFarming,1,James E. Risch,ID,north,Republican
1096059529,1096059529,ThankAFirefighter,1,James E. Risch,ID,north,Republican
1096059529,1096059529,USNavy247,1,James E. Risch,ID,north,Republican
1096059529,1096059529,VandalStrong,1,James E. Risch,ID,north,Republican
1096059529,1096059529,autumn,1,James E. Risch,ID,north,Republican
1096059529,1096059529,changingleaves,1,James E. Risch,ID,north,Republican
1096059529,1096059529,fall,1,James E. Risch,ID,north,Republican
1096059529,1096059529,fallcolors,1,James E. Risch,ID,north,Republican
1096059529,1096059529,fallleaves,1,James E. Risch,ID,north,Republican
1099199839,1099199839,4Hweek,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,CDT,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,CTCNow,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,ElectrifyEverything,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,LatinaEqualPay,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,NRHD2022,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,NationalDiabetesMonth,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,NewMexico,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,TeamUSA,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,biggame,1,Martin Heinrich,NM,north,Democrat
1099199839,1099199839,elk,1,Martin Heinrich,NM,north,Democrat
5558312,111671288,WPS,1,John Boozman,AR,south,Republican
5558312,111671288,arpx,1,John Boozman,AR,south,Republican
117501995,117501995,2022GWSummit,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,BipartisanInfrastructureLaw,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,BreastCancerAwarenessMonth,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,D2WSOC,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,Diwali,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,ElectionDay,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,EqualPayforTeamUSA,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,IndigenousPeoplesDay,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,Mariners,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,STEMDay,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,USA,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,USMNT,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,VeteransDay,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,WSU,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,WorldCup,1,Maria Cantwell,WA,north,Democrat
117501995,117501995,WorldSpaceWeek,1,Maria Cantwell,WA,north,Democrat
10615232,118740781,BacktheBlue,1,Chuck Grassley,IA,north,Republican
10615232,118740781,BeAVoter,1,Chuck Grassley,IA,north,Republican
10615232,118740781,CORNWATCH,1,Chuck Grassley,IA,north,Republican
10615232,118740781,Election2022,1,Chuck Grassley,IA,north,Republican
10615232,118740781,EnergyCrisis,1,Chuck Grassley,IA,north,Republican
10615232,118740781,GrassleyFarms,1,Chuck Grassley,IA,north,Republican
10615232,118740781,Grassleyworks,1,Chuck Grassley,IA,north,Republican
10615232,118740781,IA04,1,Chuck Grassley,IA,north,Republican
10615232,118740781,IAsen,1,Chuck Grassley,IA,north,Republican
10615232,118740781,InGrassleyWeTrust,1,Chuck Grassley,IA,north,Republican
10615232,118740781,Iowa,1,Chuck Grassley,IA,north,Republican
10615232,118740781,NationalFarmersDay,1,Chuck Grassley,IA,north,Republican
10615232,118740781,Railroadstrike,1,Chuck Grassley,IA,north,Republican
10615232,118740781,SpeakOutAct,1,Chuck Grassley,IA,north,Republican
10615232,118740781,VOTEGOP,1,Chuck Grassley,IA,north,Republican
10615232,118740781,Vote,1,Chuck Grassley,IA,north,Republican
10615232,118740781,VoteGOP,1,Chuck Grassley,IA,north,Republican
10615232,118740781,VoteGRASSSLEY,1,Chuck Grassley,IA,north,Republican
10615232,118740781,cornwatch,1,Chuck Grassley,IA,north,Republican
10615232,118740781,harvest22,1,Chuck Grassley,IA,north,Republican
10615232,118740781,ia03,1,Chuck Grassley,IA,north,Republican
10615232,118740781,iagov,1,Chuck Grassley,IA,north,Republican
10615232,118740781,iconic,1,Chuck Grassley,IA,north,Republican
1352287997853622273,1221242033530195970,AAPI,1,Raphael G. Warnock,GA,south,Democrat
1352287997853622273,1221242033530195970,ATLPride,1,Raphael G. Warnock,GA,south,Democrat
1352287997853622273,1221242033530195970,DawgsForWarnock,1,Raphael G. Warnock,GA,south,Democrat
1352287997853622273,1221242033530195970,Diwali,1,Raphael G. Warnock,GA,south,Democrat
1352287997853622273,1221242033530195970,EarlyVoting,1,Raphael G. Warnock,GA,south,Democrat
1352287997853622273,1221242033530195970,GASenDebate,1,Raphael G. Warnock,GA,south,Democrat
